"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"15","If Masipa grants leave then the appeal will be heard. If she turns it down then NPA can petition Supreme Court of Appeal in Bloemfontein.",FALSE,13,NA,2014-10-27 12:53:39,FALSE,NA,"526718369190658048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",46,FALSE,FALSE,NA,NA
"16","Masipa must then decide if another judge could possibly come to a conclusion different to the one that she reached in the case.",FALSE,5,NA,2014-10-27 12:51:20,FALSE,NA,"526717785037369344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",39,FALSE,FALSE,NA,NA
"17","To explain the process now - NPA will have to go back to Judge Masipa and ask her for 'leave to appeal' against her judgment and sentence.",FALSE,3,NA,2014-10-27 12:50:42,FALSE,NA,"526717624055758848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",29,FALSE,FALSE,NA,NA
"18","#OscarPistorius NPA: The prosecutors are now preparing the necessary papers in order to be able to file within the next few days.",FALSE,9,NA,2014-10-27 12:47:56,FALSE,NA,"526716931148353536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",29,FALSE,FALSE,NA,NA
"19","#OscarPistorius NPA: The merits, demerits of the NPA’s argument in this regard will become evident when we file papers for leave to appeal.",FALSE,4,NA,2014-10-27 12:47:11,FALSE,NA,"526716738327805952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",19,FALSE,FALSE,NA,NA
"20","#OscarPistorius NPA: The appeal on conviction is based on the question of law.",FALSE,8,NA,2014-10-27 12:44:52,FALSE,NA,"526716157500616704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",41,FALSE,FALSE,NA,NA
"21","#OscarPistorius NPA: Today we announce that the decision to appeal both the conviction and sentence has been taken.",FALSE,15,NA,2014-10-27 12:44:07,FALSE,NA,"526715967154712577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",73,FALSE,FALSE,NA,NA
"22","NPA: Adv Gerrie Nel and Andrea Johnson have been hard at work studying the judgement, researching  and also consulting with legal experts.",FALSE,23,NA,2014-10-27 12:43:13,FALSE,NA,"526715744047071232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",72,FALSE,FALSE,NA,NA
"23","BREAKING The NPA has announced it will appeal both the judgment and sentence in the #OscarPistorius case.",FALSE,64,NA,2014-10-27 12:41:56,FALSE,NA,"526715420049698816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",269,FALSE,FALSE,NA,NA
"24","@CarlyW226 Great meeting your mom! I hope you enjoy it",FALSE,1,"CarlyW226",2014-10-27 12:05:06,FALSE,"526703601012318208","526706151195672576","17893405","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MandyWiener",0,FALSE,FALSE,NA,NA
